,problem,problem_entities
225,The separation in distance linking Hy6 and vE should be less than or equal to the separation in distance linking clo0 and JDEdd3.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 38, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Hy6""}, {""start"": 38, ""end"": 42, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 43, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vE""}, {""start"": 45, ""end"": 55, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 56, ""end"": 77, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 77, ""end"": 112, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 113, ""end"": 117, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""clo0""}, {""start"": 117, ""end"": 121, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 122, ""end"": 128, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""JDEdd3""}, {""start"": 128, ""end"": 128, ""type"": ""DESC"", ""entity"": "".""}]"
226,The distance between A342 and N4B should be less than or equal to the distance between Ccez and OOL.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""A342""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""N4B""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 65, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 65, ""end"": 86, ""type"": ""DESC"", ""entity"": "" the distance between""}, {""start"": 87, ""end"": 91, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Ccez""}, {""start"": 91, ""end"": 95, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 96, ""end"": 99, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""OOL""}, {""start"": 99, ""end"": 99, ""type"": ""DESC"", ""entity"": "".""}]"
227,The distance between fktvi99 and cdko00 should equal the distance between Cdrd and Dktg.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""fktvi99""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""cdko00""}, {""start"": 39, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 47, ""end"": 52, ""type"": ""DisteqDist"", ""entity"": ""equal""}, {""start"": 52, ""end"": 73, ""type"": ""DESC"", ""entity"": "" the distance between""}, {""start"": 74, ""end"": 78, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cdrd""}, {""start"": 78, ""end"": 82, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 83, ""end"": 87, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Dktg""}, {""start"": 87, ""end"": 87, ""type"": ""DESC"", ""entity"": "".""}]"
228,The separation between Hse1 and KmD needs to be equal to the separation between ttyer5 and WD3.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Hse1""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""KmD""}, {""start"": 35, ""end"": 47, ""type"": ""DESC"", ""entity"": "" needs to be""}, {""start"": 48, ""end"": 56, ""type"": ""DisteqDist"", ""entity"": ""equal to""}, {""start"": 56, ""end"": 79, ""type"": ""DESC"", ""entity"": "" the separation between""}, {""start"": 80, ""end"": 86, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ttyer5""}, {""start"": 86, ""end"": 90, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 91, ""end"": 94, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""WD3""}, {""start"": 94, ""end"": 94, ""type"": ""DESC"", ""entity"": "".""}]"
229,The spatial interval connecting DP34 and VS0O must equal the spatial interval connecting Kbu7 and Lc24.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""DP34""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""VS0O""}, {""start"": 45, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 51, ""end"": 56, ""type"": ""DisteqDist"", ""entity"": ""equal""}, {""start"": 56, ""end"": 88, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 89, ""end"": 93, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Kbu7""}, {""start"": 93, ""end"": 97, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 98, ""end"": 102, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Lc24""}, {""start"": 102, ""end"": 102, ""type"": ""DESC"", ""entity"": "".""}]"
230,The spatial distinction between xzeZ and crgY must not exceed the spatial distinction between TLI0 and F3d4.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial distinction between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""xzeZ""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""crgY""}, {""start"": 45, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 51, ""end"": 61, ""type"": ""DistneDist"", ""entity"": ""not exceed""}, {""start"": 61, ""end"": 93, ""type"": ""DESC"", ""entity"": "" the spatial distinction between""}, {""start"": 94, ""end"": 98, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""TLI0""}, {""start"": 98, ""end"": 102, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 103, ""end"": 107, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""F3d4""}, {""start"": 107, ""end"": 107, ""type"": ""DESC"", ""entity"": "".""}]"
231,The separation in distance linking IKE and HLOz2 should be greater than the separation in distance linking IEpf and JDMK.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 38, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""IKE""}, {""start"": 38, ""end"": 42, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 43, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""HLOz2""}, {""start"": 48, ""end"": 58, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 59, ""end"": 71, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 71, ""end"": 106, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 107, ""end"": 111, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""IEpf""}, {""start"": 111, ""end"": 115, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 116, ""end"": 120, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""JDMK""}, {""start"": 120, ""end"": 120, ""type"": ""DESC"", ""entity"": "".""}]"
232,The distance between rf and rgyh should be greater than the distance between Cdf23 and vdvt.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 23, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""rf""}, {""start"": 23, ""end"": 27, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 28, ""end"": 32, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""rgyh""}, {""start"": 32, ""end"": 42, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 43, ""end"": 55, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 55, ""end"": 76, ""type"": ""DESC"", ""entity"": "" the distance between""}, {""start"": 77, ""end"": 82, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cdf23""}, {""start"": 82, ""end"": 86, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 87, ""end"": 91, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""vdvt""}, {""start"": 91, ""end"": 91, ""type"": ""DESC"", ""entity"": "".""}]"
233,The gap between zrf and vtrvr ought to be greater than the gap between Kp0 and vrgt 34.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 19, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""zrf""}, {""start"": 19, ""end"": 23, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 24, ""end"": 29, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vtrvr""}, {""start"": 29, ""end"": 41, ""type"": ""DESC"", ""entity"": "" ought to be""}, {""start"": 42, ""end"": 54, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 54, ""end"": 70, ""type"": ""DESC"", ""entity"": "" the gap between""}, {""start"": 71, ""end"": 74, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Kp0""}, {""start"": 74, ""end"": 78, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 79, ""end"": 86, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""vrgt 34""}, {""start"": 86, ""end"": 86, ""type"": ""DESC"", ""entity"": "".""}]"
234,The separation between nJKl9 and vtB needs to be greater than the separation between buC3 and Dffr.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""nJKl9""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vtB""}, {""start"": 36, ""end"": 48, ""type"": ""DESC"", ""entity"": "" needs to be""}, {""start"": 49, ""end"": 61, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 61, ""end"": 84, ""type"": ""DESC"", ""entity"": "" the separation between""}, {""start"": 85, ""end"": 89, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""buC3""}, {""start"": 89, ""end"": 93, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 94, ""end"": 98, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Dffr""}, {""start"": 98, ""end"": 98, ""type"": ""DESC"", ""entity"": "".""}]"
235,The physical gap between btu6 and SB12 must be less than or equal to the physical gap between Cnbdg and C34D.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The physical gap between""}, {""start"": 25, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""btu6""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 38, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""SB12""}, {""start"": 38, ""end"": 46, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 47, ""end"": 68, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 68, ""end"": 93, ""type"": ""DESC"", ""entity"": "" the physical gap between""}, {""start"": 94, ""end"": 99, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cnbdg""}, {""start"": 99, ""end"": 103, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 104, ""end"": 108, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""C34D""}, {""start"": 108, ""end"": 108, ""type"": ""DESC"", ""entity"": "".""}]"
236,The spatial interval connecting Zct9 and dvR must be less than or equal to the spatial interval connecting ZIk and ZZ23.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Zct9""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 44, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""dvR""}, {""start"": 44, ""end"": 52, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 53, ""end"": 74, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 74, ""end"": 106, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 107, ""end"": 110, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ZIk""}, {""start"": 110, ""end"": 114, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 115, ""end"": 119, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""ZZ23""}, {""start"": 119, ""end"": 119, ""type"": ""DESC"", ""entity"": "".""}]"
237,The separation between tvv and iob needs to be less than the separation between evszp64 and evtr.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""tvv""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""iob""}, {""start"": 34, ""end"": 46, ""type"": ""DESC"", ""entity"": "" needs to be""}, {""start"": 47, ""end"": 56, ""type"": ""DistltDist"", ""entity"": ""less than""}, {""start"": 56, ""end"": 79, ""type"": ""DESC"", ""entity"": "" the separation between""}, {""start"": 80, ""end"": 87, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""evszp64""}, {""start"": 87, ""end"": 91, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 92, ""end"": 96, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""evtr""}, {""start"": 96, ""end"": 96, ""type"": ""DESC"", ""entity"": "".""}]"
238,The distance between efov4 and pvrl should equal the distance between Cdzdz and vmrp.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""efov4""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""pvrl""}, {""start"": 35, ""end"": 42, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 43, ""end"": 48, ""type"": ""DisteqDist"", ""entity"": ""equal""}, {""start"": 48, ""end"": 69, ""type"": ""DESC"", ""entity"": "" the distance between""}, {""start"": 70, ""end"": 75, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cdzdz""}, {""start"": 75, ""end"": 79, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 80, ""end"": 84, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""vmrp""}, {""start"": 84, ""end"": 84, ""type"": ""DESC"", ""entity"": "".""}]"
239,The separation between Hf45 and fer4l needs to be equal to the separation between dC3 and vrp.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Hf45""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""fer4l""}, {""start"": 37, ""end"": 49, ""type"": ""DESC"", ""entity"": "" needs to be""}, {""start"": 50, ""end"": 55, ""type"": ""DisteqDist"", ""entity"": ""equal""}, {""start"": 55, ""end"": 81, ""type"": ""DESC"", ""entity"": "" to the separation between""}, {""start"": 82, ""end"": 85, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""dC3""}, {""start"": 85, ""end"": 89, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 90, ""end"": 93, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""vrp""}, {""start"": 93, ""end"": 93, ""type"": ""DESC"", ""entity"": "".""}]"
240,The spatial differentiation between Mbt5 and Nu9 should be greater than or equal to the spatial differentiation between Obty1 and ii45.,"[{""start"": 0, ""end"": 35, ""type"": ""DESC"", ""entity"": ""The spatial differentiation between""}, {""start"": 36, ""end"": 40, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Mbt5""}, {""start"": 40, ""end"": 44, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 45, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Nu9""}, {""start"": 48, ""end"": 58, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 59, ""end"": 83, ""type"": ""DistgeDist"", ""entity"": ""greater than or equal to""}, {""start"": 83, ""end"": 119, ""type"": ""DESC"", ""entity"": "" the spatial differentiation between""}, {""start"": 120, ""end"": 125, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Obty1""}, {""start"": 125, ""end"": 129, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 130, ""end"": 134, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""ii45""}, {""start"": 134, ""end"": 134, ""type"": ""DESC"", ""entity"": "".""}]"
241,The spatial interval connecting lRli8 and S3o must be greater than or equal to the spatial interval connecting Llo6 and Mbj1.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""lRli8""}, {""start"": 37, ""end"": 41, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 42, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""S3o""}, {""start"": 45, ""end"": 53, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 54, ""end"": 78, ""type"": ""DistgeDist"", ""entity"": ""greater than or equal to""}, {""start"": 78, ""end"": 110, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 111, ""end"": 115, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Llo6""}, {""start"": 115, ""end"": 119, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 120, ""end"": 124, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Mbj1""}, {""start"": 124, ""end"": 124, ""type"": ""DESC"", ""entity"": "".""}]"
242,The disparity in distance separating inN5 from Uxr1 should be greater than the disparity in distance separating Cvg from Zfl.,"[{""start"": 0, ""end"": 36, ""type"": ""DESC"", ""entity"": ""The disparity in distance separating""}, {""start"": 37, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""inN5""}, {""start"": 41, ""end"": 46, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 47, ""end"": 51, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Uxr1""}, {""start"": 51, ""end"": 61, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 62, ""end"": 74, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 74, ""end"": 111, ""type"": ""DESC"", ""entity"": "" the disparity in distance separating""}, {""start"": 112, ""end"": 115, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cvg""}, {""start"": 115, ""end"": 120, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 121, ""end"": 124, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Zfl""}, {""start"": 124, ""end"": 124, ""type"": ""DESC"", ""entity"": "".""}]"
243,The separation in distance linking Vby and yut should be greater than the separation in distance linking t66V and Rcr3.,"[{""start"": 0, ""end"": 34, ""type"": ""DESC"", ""entity"": ""The separation in distance linking""}, {""start"": 35, ""end"": 38, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Vby""}, {""start"": 38, ""end"": 42, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 43, ""end"": 46, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""yut""}, {""start"": 46, ""end"": 56, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 57, ""end"": 69, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 69, ""end"": 104, ""type"": ""DESC"", ""entity"": "" the separation in distance linking""}, {""start"": 105, ""end"": 109, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""t66V""}, {""start"": 109, ""end"": 113, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 114, ""end"": 118, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Rcr3""}, {""start"": 118, ""end"": 118, ""type"": ""DESC"", ""entity"": "".""}]"
244,The spatial distinction between Lvfr and YHE must not exceed the spatial distinction between Pnk and Qgt34.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial distinction between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Lvfr""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 44, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""YHE""}, {""start"": 44, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 50, ""end"": 60, ""type"": ""DistneDist"", ""entity"": ""not exceed""}, {""start"": 60, ""end"": 92, ""type"": ""DESC"", ""entity"": "" the spatial distinction between""}, {""start"": 93, ""end"": 96, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Pnk""}, {""start"": 96, ""end"": 100, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 101, ""end"": 106, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Qgt34""}, {""start"": 106, ""end"": 106, ""type"": ""DESC"", ""entity"": "".""}]"
245,The distinction in distance separating Ploon from Qvi must be greater than the distinction in distance separating ttvR from Sgt5.,"[{""start"": 0, ""end"": 38, ""type"": ""DESC"", ""entity"": ""The distinction in distance separating""}, {""start"": 39, ""end"": 44, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Ploon""}, {""start"": 44, ""end"": 49, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 50, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Qvi""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 62, ""end"": 74, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 74, ""end"": 113, ""type"": ""DESC"", ""entity"": "" the distinction in distance separating""}, {""start"": 114, ""end"": 118, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ttvR""}, {""start"": 118, ""end"": 123, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 124, ""end"": 128, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Sgt5""}, {""start"": 128, ""end"": 128, ""type"": ""DESC"", ""entity"": "".""}]"
246,The distance between P975 and tyvQ should be greater than the distance between JKI and Yvyu.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The distance between""}, {""start"": 21, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""P975""}, {""start"": 25, ""end"": 29, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 30, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""tyvQ""}, {""start"": 34, ""end"": 44, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 45, ""end"": 57, ""type"": ""DistgtDist"", ""entity"": ""greater than""}, {""start"": 57, ""end"": 78, ""type"": ""DESC"", ""entity"": "" the distance between""}, {""start"": 79, ""end"": 82, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""JKI""}, {""start"": 82, ""end"": 86, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 87, ""end"": 91, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""Yvyu""}, {""start"": 91, ""end"": 91, ""type"": ""DESC"", ""entity"": "".""}]"
247,The spatial interval connecting P123 and Pwx must be less than or equal to the spatial interval connecting CVE and vhy.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The spatial interval connecting""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""P123""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 44, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Pwx""}, {""start"": 44, ""end"": 52, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 53, ""end"": 74, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 74, ""end"": 106, ""type"": ""DESC"", ""entity"": "" the spatial interval connecting""}, {""start"": 107, ""end"": 110, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""CVE""}, {""start"": 110, ""end"": 114, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 115, ""end"": 118, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""vhy""}, {""start"": 118, ""end"": 118, ""type"": ""DESC"", ""entity"": "".""}]"
248,The disparity in distance separating vy6F from ver56 should be less than or equal to the disparity in distance separating ny78S from lkd.,"[{""start"": 0, ""end"": 36, ""type"": ""DESC"", ""entity"": ""The disparity in distance separating""}, {""start"": 37, ""end"": 41, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""vy6F""}, {""start"": 41, ""end"": 46, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 47, ""end"": 52, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""ver56""}, {""start"": 52, ""end"": 62, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 63, ""end"": 84, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 84, ""end"": 121, ""type"": ""DESC"", ""entity"": "" the disparity in distance separating""}, {""start"": 122, ""end"": 127, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""ny78S""}, {""start"": 127, ""end"": 132, ""type"": ""DESC"", ""entity"": "" from""}, {""start"": 133, ""end"": 136, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""lkd""}, {""start"": 136, ""end"": 136, ""type"": ""DESC"", ""entity"": "".""}]"
249,The physical gap between cert45 and Bf65 must be less than or equal to the physical gap between Cce and D 567.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The physical gap between""}, {""start"": 25, ""end"": 31, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""cert45""}, {""start"": 31, ""end"": 35, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 36, ""end"": 40, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Bf65""}, {""start"": 40, ""end"": 48, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 49, ""end"": 70, ""type"": ""DistleDist"", ""entity"": ""less than or equal to""}, {""start"": 70, ""end"": 95, ""type"": ""DESC"", ""entity"": "" the physical gap between""}, {""start"": 96, ""end"": 99, ""type"": ""Dist_Right_Elm_1"", ""entity"": ""Cce""}, {""start"": 99, ""end"": 103, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 104, ""end"": 109, ""type"": ""Dist_Right_Elm_2"", ""entity"": ""D 567""}, {""start"": 109, ""end"": 109, ""type"": ""DESC"", ""entity"": "".""}]"
