,problem,problem_entities
217,The magnitude of the dissimilarity between dY1 and vW3 should be greater than 7.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 46, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""dY1""}, {""start"": 46, ""end"": 50, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 51, ""end"": 54, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vW3""}, {""start"": 54, ""end"": 64, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 65, ""end"": 77, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 78, ""end"": 79, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 79, ""end"": 79, ""type"": ""DESC"", ""entity"": "".""}]"
218,"Keep a gap greater than or equal to 2 units between jK5 and xN9, with the absolute difference.","[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""Keep a gap""}, {""start"": 11, ""end"": 35, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 36, ""end"": 37, ""type"": ""Parameter"", ""entity"": ""2""}, {""start"": 37, ""end"": 51, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 52, ""end"": 55, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""jK5""}, {""start"": 55, ""end"": 59, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 60, ""end"": 63, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""xN9""}, {""start"": 63, ""end"": 93, ""type"": ""DESC"", ""entity"": "", with the absolute difference.""}]"
219,The magnitude of the dissimilarity between qR7 and lM8 should be greater than or equal to 9.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 46, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""qR7""}, {""start"": 46, ""end"": 50, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 51, ""end"": 54, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""lM8""}, {""start"": 54, ""end"": 64, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 65, ""end"": 89, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 90, ""end"": 91, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 91, ""end"": 91, ""type"": ""DESC"", ""entity"": "".""}]"
220,"Keep a gap less than 5 units between wP4 and zC6, with the absolute difference.","[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""Keep a gap""}, {""start"": 11, ""end"": 20, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 21, ""end"": 22, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 22, ""end"": 36, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 37, ""end"": 40, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""wP4""}, {""start"": 40, ""end"": 44, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 45, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""zC6""}, {""start"": 48, ""end"": 78, ""type"": ""DESC"", ""entity"": "", with the absolute difference.""}]"
221,"Keep a gap less than or equal to 7 units between eS2 and bF3, with the absolute difference.","[{""start"": 0, ""end"": 10, ""type"": ""DESC"", ""entity"": ""Keep a gap""}, {""start"": 11, ""end"": 32, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 33, ""end"": 34, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 34, ""end"": 48, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 49, ""end"": 52, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""eS2""}, {""start"": 52, ""end"": 56, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 57, ""end"": 60, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""bF3""}, {""start"": 60, ""end"": 90, ""type"": ""DESC"", ""entity"": "", with the absolute difference.""}]"
222,The magnitude of the dissimilarity between hV6 and nU9 should be less than or equal to 14.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 46, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""hV6""}, {""start"": 46, ""end"": 50, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 51, ""end"": 54, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""nU9""}, {""start"": 54, ""end"": 64, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 65, ""end"": 86, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 87, ""end"": 89, ""type"": ""Parameter"", ""entity"": ""14""}, {""start"": 89, ""end"": 89, ""type"": ""DESC"", ""entity"": "".""}]"
223,The absolute difference between mJ7x and fT2z should not equal 12.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""mJ7x""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""fT2z""}, {""start"": 45, ""end"": 52, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 53, ""end"": 62, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
224,The absolute difference between qR5y and hK9w should be greater than 234.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""qR5y""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""hK9w""}, {""start"": 45, ""end"": 55, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 56, ""end"": 68, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 69, ""end"": 72, ""type"": ""Parameter"", ""entity"": ""234""}, {""start"": 72, ""end"": 72, ""type"": ""DESC"", ""entity"": "".""}]"
225,The absolute difference between dP8v and lC3u should be greater than or equal to 8 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""dP8v""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""lC3u""}, {""start"": 45, ""end"": 55, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 56, ""end"": 80, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 81, ""end"": 82, ""type"": ""Parameter"", ""entity"": ""8""}, {""start"": 82, ""end"": 88, ""type"": ""DESC"", ""entity"": "" units.""}]"
226,The absolute difference between aW2s and rN4t should be less than 10 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""aW2s""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""rN4t""}, {""start"": 45, ""end"": 55, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 56, ""end"": 65, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 66, ""end"": 68, ""type"": ""Parameter"", ""entity"": ""10""}, {""start"": 68, ""end"": 74, ""type"": ""DESC"", ""entity"": "" units.""}]"
227,The absolute difference between pE6y and gQ1x should be less than or equal to 12 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""pE6y""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""gQ1x""}, {""start"": 45, ""end"": 55, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 56, ""end"": 77, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 78, ""end"": 80, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 80, ""end"": 86, ""type"": ""DESC"", ""entity"": "" units.""}]"
228,The separation between aH7d and rT3m must not measure exactly 16 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""aH7d""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""rT3m""}, {""start"": 36, ""end"": 41, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 42, ""end"": 61, ""type"": ""DistneValue"", ""entity"": ""not measure exactly""}, {""start"": 62, ""end"": 64, ""type"": ""Parameter"", ""entity"": ""16""}, {""start"": 64, ""end"": 70, ""type"": ""DESC"", ""entity"": "" units.""}]"
229,The separation between qF9x and wZ5n must measure greater than 16 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""qF9x""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""wZ5n""}, {""start"": 36, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 50, ""end"": 62, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""16""}, {""start"": 65, ""end"": 71, ""type"": ""DESC"", ""entity"": "" units.""}]"
230,The separation between dK2y and vP8e must measure greater than or equal to 18 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""dK2y""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vP8e""}, {""start"": 36, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 50, ""end"": 74, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 75, ""end"": 77, ""type"": ""Parameter"", ""entity"": ""18""}, {""start"": 77, ""end"": 83, ""type"": ""DESC"", ""entity"": "" units.""}]"
231,The separation between sW6p and lM1f must measure less than 30 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""sW6p""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""lM1f""}, {""start"": 36, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 50, ""end"": 59, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 60, ""end"": 62, ""type"": ""Parameter"", ""entity"": ""30""}, {""start"": 62, ""end"": 68, ""type"": ""DESC"", ""entity"": "" units.""}]"
232,The separation between cG4q and tN5z must measure less than or equal to 35 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""cG4q""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""tN5z""}, {""start"": 36, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 50, ""end"": 71, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""35""}, {""start"": 74, ""end"": 80, ""type"": ""DESC"", ""entity"": "" units.""}]"
233,The magnitude of the dissimilarity between 8y and AB12z should not equal 12.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 45, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""8y""}, {""start"": 45, ""end"": 49, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 50, ""end"": 55, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""AB12z""}, {""start"": 55, ""end"": 62, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 63, ""end"": 72, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 73, ""end"": 75, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 75, ""end"": 75, ""type"": ""DESC"", ""entity"": "".""}]"
234,The magnitude of the dissimilarity between KLM9 and PQR4 should be greater than 12.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""KLM9""}, {""start"": 47, ""end"": 51, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 52, ""end"": 56, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""PQR4""}, {""start"": 56, ""end"": 66, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 67, ""end"": 79, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 80, ""end"": 82, ""type"": ""Parameter"", ""entity"": ""12""}, {""start"": 82, ""end"": 82, ""type"": ""DESC"", ""entity"": "".""}]"
235,The magnitude of the dissimilarity between 3D12 and XYZ78 should be greater than or equal to 15.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""3D12""}, {""start"": 47, ""end"": 51, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 52, ""end"": 57, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""XYZ78""}, {""start"": 57, ""end"": 67, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 68, ""end"": 92, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 93, ""end"": 95, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 95, ""end"": 95, ""type"": ""DESC"", ""entity"": "".""}]"
236,The magnitude of the dissimilarity between PQRS2 and JKL6 should be less than 20.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 48, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""PQRS2""}, {""start"": 48, ""end"": 52, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 53, ""end"": 57, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""JKL6""}, {""start"": 57, ""end"": 67, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 68, ""end"": 77, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 78, ""end"": 80, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 80, ""end"": 80, ""type"": ""DESC"", ""entity"": "".""}]"
237,The magnitude of the dissimilarity between MNO7 and 2EF11 should be less than or equal to 22.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""MNO7""}, {""start"": 47, ""end"": 51, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 52, ""end"": 57, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""2EF11""}, {""start"": 57, ""end"": 67, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 68, ""end"": 89, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 90, ""end"": 92, ""type"": ""Parameter"", ""entity"": ""22""}, {""start"": 92, ""end"": 92, ""type"": ""DESC"", ""entity"": "".""}]"
238,The required gap between 9a and Y12z should not be exactly 17 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""9a""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Y12z""}, {""start"": 36, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 44, ""end"": 58, ""type"": ""DistneValue"", ""entity"": ""not be exactly""}, {""start"": 59, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""17""}, {""start"": 61, ""end"": 67, ""type"": ""DESC"", ""entity"": "" units.""}]"
239,The required gap between LKJ6 and MNO2 should be greater than 134.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""LKJ6""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 38, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""MNO2""}, {""start"": 38, ""end"": 48, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 49, ""end"": 61, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 62, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""134""}, {""start"": 65, ""end"": 65, ""type"": ""DESC"", ""entity"": "".""}]"
240,The required gap between P1q and R8b should be greater than or equal to 16 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""P1q""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""R8b""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 71, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""16""}, {""start"": 74, ""end"": 80, ""type"": ""DESC"", ""entity"": "" units.""}]"
241,The required gap between STU5 and V2c should be less than 30 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""STU5""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""V2c""}, {""start"": 37, ""end"": 47, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 48, ""end"": 57, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 58, ""end"": 60, ""type"": ""Parameter"", ""entity"": ""30""}, {""start"": 60, ""end"": 66, ""type"": ""DESC"", ""entity"": "" units.""}]"
242,The required gap between W3d and EF9 should be less than or equal to 35 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""W3d""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""EF9""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 68, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 69, ""end"": 71, ""type"": ""Parameter"", ""entity"": ""35""}, {""start"": 71, ""end"": 77, ""type"": ""DESC"", ""entity"": "" units.""}]"
243,The absolute disparity between Z9xy and A12Bz must not equal 6 units.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Z9xy""}, {""start"": 35, ""end"": 39, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""A12Bz""}, {""start"": 45, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 51, ""end"": 60, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 61, ""end"": 62, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 62, ""end"": 68, ""type"": ""DESC"", ""entity"": "" units.""}]"
244,The absolute disparity between Lm8n and X87Bq must be greater than 6 units.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Lm8n""}, {""start"": 35, ""end"": 39, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""X87Bq""}, {""start"": 45, ""end"": 53, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 54, ""end"": 66, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 67, ""end"": 68, ""type"": ""Parameter"", ""entity"": ""6""}, {""start"": 68, ""end"": 74, ""type"": ""DESC"", ""entity"": "" units.""}]"
245,The absolute disparity between D1tG and W78kL must be greater than or equal to 13.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""D1tG""}, {""start"": 35, ""end"": 39, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 40, ""end"": 45, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""W78kL""}, {""start"": 45, ""end"": 53, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 54, ""end"": 78, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 79, ""end"": 81, ""type"": ""Parameter"", ""entity"": ""13""}, {""start"": 81, ""end"": 81, ""type"": ""DESC"", ""entity"": "".""}]"
246,"The separation between RQ1o and T2xz must be greater than or equal to 5, absolute in value.","[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""RQ1o""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""T2xz""}, {""start"": 36, ""end"": 44, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 45, ""end"": 69, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 70, ""end"": 71, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 71, ""end"": 90, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
247,The absolute disparity between F3rp and IJK12s must be less than 15 units.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""F3rp""}, {""start"": 35, ""end"": 39, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 40, ""end"": 46, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""IJK12s""}, {""start"": 46, ""end"": 54, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 55, ""end"": 64, ""type"": ""DistltValue"", ""entity"": ""less than""}, {""start"": 65, ""end"": 67, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 67, ""end"": 73, ""type"": ""DESC"", ""entity"": "" units.""}]"
248,The absolute disparity between Cb9v and G2kj must be less than or equal to 17 units.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 35, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Cb9v""}, {""start"": 35, ""end"": 39, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 40, ""end"": 44, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""G2kj""}, {""start"": 44, ""end"": 52, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 53, ""end"": 74, ""type"": ""DistleValue"", ""entity"": ""less than or equal to""}, {""start"": 75, ""end"": 77, ""type"": ""Parameter"", ""entity"": ""17""}, {""start"": 77, ""end"": 83, ""type"": ""DESC"", ""entity"": "" units.""}]"
249,The separation between Tm4qa and U7vg must not measure exactly 21 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Tm4qa""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""U7vg""}, {""start"": 37, ""end"": 42, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 43, ""end"": 62, ""type"": ""DistneValue"", ""entity"": ""not measure exactly""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""21""}, {""start"": 65, ""end"": 71, ""type"": ""DESC"", ""entity"": "" units.""}]"
250,The separation between Sa8M and zB56 must measure greater than 21 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Sa8M""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""zB56""}, {""start"": 36, ""end"": 49, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 50, ""end"": 62, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""21""}, {""start"": 65, ""end"": 71, ""type"": ""DESC"", ""entity"": "" units.""}]"
251,The separation between OX9i and PD31m must measure greater than or equal to 23 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 27, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""OX9i""}, {""start"": 27, ""end"": 31, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 32, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""PD31m""}, {""start"": 37, ""end"": 50, ""type"": ""DESC"", ""entity"": "" must measure""}, {""start"": 51, ""end"": 75, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 76, ""end"": 78, ""type"": ""Parameter"", ""entity"": ""23""}, {""start"": 78, ""end"": 84, ""type"": ""DESC"", ""entity"": "" units.""}]"
