,problem,problem_entities
176,cN must be less than or equal to 650.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'cN'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 29, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 29, 'end': 32, 'type': 'DESC', 'entity': ' to'}, {'start': 33, 'end': 36, 'type': 'PARAMETER', 'entity': '650'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
177,XXw should be lower than or equal to 375.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'XXw'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 33, 'type': 'DESC', 'entity': 'lower than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 40, 'type': 'PARAMETER', 'entity': '375'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
178,BMW should be less than or equal to 550.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'BMW'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 39, 'type': 'PARAMETER', 'entity': '550'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
179,Be must be smaller than or equal to 7 in magnitude.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'Be'}, {'start': 2, 'end': 10, 'type': 'DESC', 'entity': ' must be'}, {'start': 11, 'end': 32, 'type': 'DESC', 'entity': 'smaller than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '7'}, {'start': 37, 'end': 50, 'type': 'DESC', 'entity': ' in magnitude.'}]"
180,xsry 7 should be below or equal to 50.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'xsry 7'}, {'start': 6, 'end': 16, 'type': 'DESC', 'entity': ' should be'}, {'start': 17, 'end': 31, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' to'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '50'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
181,sost should be fewer than or equal to 600.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'sost'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 34, 'type': 'DESC', 'entity': 'fewer than or equal'}, {'start': 34, 'end': 37, 'type': 'DESC', 'entity': ' to'}, {'start': 38, 'end': 41, 'type': 'PARAMETER', 'entity': '600'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
182,oson6 must be less than or equal to 7.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'oson6'}, {'start': 5, 'end': 13, 'type': 'DESC', 'entity': ' must be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 37, 'type': 'PARAMETER', 'entity': '7'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
183,sk3 should be less than or equal to 20.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'sk3'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '20'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
184,"ts234 should be less than or equal to 150,000.","[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'ts234'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 34, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 34, 'end': 37, 'type': 'DESC', 'entity': ' to'}, {'start': 38, 'end': 45, 'type': 'PARAMETER', 'entity': '150,000'}, {'start': 45, 'end': 45, 'type': 'DESC', 'entity': '.'}]"
185,Bu222 should be below or equal to 50.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'Bu222'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 30, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 30, 'end': 33, 'type': 'DESC', 'entity': ' to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '50'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
186,t218 must be less than or equal to 40.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 't218'}, {'start': 4, 'end': 12, 'type': 'DESC', 'entity': ' must be'}, {'start': 13, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal '}, {'start': 32, 'end': 34, 'type': 'DESC', 'entity': 'to'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '40'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
187,z2er should be less than or equal to 4.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'z2er'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 33, 'end': 38, 'type': 'DESC', 'entity': ' to 4.'}]"
188,ge 11 should be less than or equal to 130.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'ge 11'}, {'start': 5, 'end': 15, 'type': 'DESC', 'entity': ' should be'}, {'start': 16, 'end': 34, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 34, 'end': 37, 'type': 'DESC', 'entity': ' to'}, {'start': 38, 'end': 41, 'type': 'PARAMETER', 'entity': '130'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
189,event 4 must be less than or equal to 1800.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'event 4'}, {'start': 7, 'end': 15, 'type': 'DESC', 'entity': ' must be'}, {'start': 16, 'end': 34, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 34, 'end': 37, 'type': 'DESC', 'entity': ' to'}, {'start': 38, 'end': 42, 'type': 'PARAMETER', 'entity': '1800'}, {'start': 42, 'end': 42, 'type': 'DESC', 'entity': '.'}]"
190,se 8 should be less than or equal to 20.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'se 8'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 39, 'type': 'PARAMETER', 'entity': '20'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
191,s 16 should be less than or equal to 280.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 's 16'}, {'start': 4, 'end': 14, 'type': 'DESC', 'entity': ' should be'}, {'start': 15, 'end': 33, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 33, 'end': 36, 'type': 'DESC', 'entity': ' to'}, {'start': 37, 'end': 40, 'type': 'PARAMETER', 'entity': '280'}, {'start': 40, 'end': 40, 'type': 'DESC', 'entity': '.'}]"
192,Sn7 must be less than or equal to 3.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Sn7'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 30, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 30, 'end': 33, 'type': 'DESC', 'entity': ' to'}, {'start': 34, 'end': 35, 'type': 'PARAMETER', 'entity': '3'}, {'start': 35, 'end': 35, 'type': 'DESC', 'entity': '.'}]"
193,Tw5 should be less than or equal to 12.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Tw5'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '12'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
194,"G3 should be less than or equal to 70,000.","[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'G3'}, {'start': 2, 'end': 12, 'type': 'DESC', 'entity': ' should be'}, {'start': 13, 'end': 31, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' to'}, {'start': 35, 'end': 41, 'type': 'PARAMETER', 'entity': '70,000'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
195,B88 should be below or equal to 35.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'B88'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 28, 'type': 'DESC', 'entity': 'below or equal'}, {'start': 28, 'end': 31, 'type': 'DESC', 'entity': ' to'}, {'start': 32, 'end': 34, 'type': 'PARAMETER', 'entity': '35'}, {'start': 34, 'end': 34, 'type': 'DESC', 'entity': '.'}]"
196,kls must be less than or equal to 25.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'kls'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': ' must be'}, {'start': 12, 'end': 30, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 30, 'end': 33, 'type': 'DESC', 'entity': ' to'}, {'start': 34, 'end': 36, 'type': 'PARAMETER', 'entity': '25'}, {'start': 36, 'end': 36, 'type': 'DESC', 'entity': '.'}]"
197,wer should be less than or equal to 40.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'wer'}, {'start': 3, 'end': 13, 'type': 'DESC', 'entity': ' should be'}, {'start': 14, 'end': 32, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 38, 'type': 'PARAMETER', 'entity': '40'}, {'start': 38, 'end': 38, 'type': 'DESC', 'entity': '.'}]"
198,op should be less than or equal to 70.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'op'}, {'start': 2, 'end': 12, 'type': 'DESC', 'entity': ' should be'}, {'start': 13, 'end': 31, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 31, 'end': 34, 'type': 'DESC', 'entity': ' to'}, {'start': 35, 'end': 37, 'type': 'PARAMETER', 'entity': '70'}, {'start': 37, 'end': 37, 'type': 'DESC', 'entity': '.'}]"
199,MA90 must be fewer than or equal to 750.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'MA90'}, {'start': 4, 'end': 12, 'type': 'DESC', 'entity': ' must be'}, {'start': 13, 'end': 32, 'type': 'DESC', 'entity': 'fewer than or equal'}, {'start': 32, 'end': 35, 'type': 'DESC', 'entity': ' to'}, {'start': 36, 'end': 39, 'type': 'PARAMETER', 'entity': '750'}, {'start': 39, 'end': 39, 'type': 'DESC', 'entity': '.'}]"
200,xa should equal 2.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'xa'}, {'start': 2, 'end': 9, 'type': 'DESC', 'entity': ' should'}, {'start': 10, 'end': 15, 'type': 'DESC', 'entity': 'equal'}, {'start': 16, 'end': 17, 'type': 'PARAMETER', 'entity': '2'}, {'start': 17, 'end': 17, 'type': 'DESC', 'entity': '.'}]"
201,Ot must equal 4.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'Ot'}, {'start': 2, 'end': 7, 'type': 'DESC', 'entity': ' must'}, {'start': 8, 'end': 13, 'type': 'DESC', 'entity': 'equal'}, {'start': 14, 'end': 15, 'type': 'PARAMETER', 'entity': '4'}, {'start': 15, 'end': 15, 'type': 'DESC', 'entity': '.'}]"
202,q2 needs to equal -2.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'q2'}, {'start': 2, 'end': 8, 'type': 'DESC', 'entity': ' needs'}, {'start': 9, 'end': 17, 'type': 'DESC', 'entity': 'to equal'}, {'start': 18, 'end': 20, 'type': 'PARAMETER', 'entity': '-2'}, {'start': 20, 'end': 20, 'type': 'DESC', 'entity': '.'}]"
203,O must equal -1.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'O'}, {'start': 1, 'end': 6, 'type': 'DESC', 'entity': ' must'}, {'start': 7, 'end': 12, 'type': 'DESC', 'entity': 'equal'}, {'start': 13, 'end': 15, 'type': 'PARAMETER', 'entity': '-1'}, {'start': 15, 'end': 15, 'type': 'DESC', 'entity': '.'}]"
204,q1 is of a magnitude equal to 3.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'q1'}, {'start': 2, 'end': 20, 'type': 'DESC', 'entity': ' is of a magnitude'}, {'start': 21, 'end': 26, 'type': 'DESC', 'entity': 'equal'}, {'start': 26, 'end': 29, 'type': 'DESC', 'entity': ' to'}, {'start': 30, 'end': 31, 'type': 'PARAMETER', 'entity': '3'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
205,It is imperative that zee 22 equals a value of 2.,"[{'start': 0, 'end': 21, 'type': 'DESC', 'entity': 'It is imperative that'}, {'start': 22, 'end': 28, 'type': 'VARIABLE', 'entity': 'zee 22'}, {'start': 29, 'end': 35, 'type': 'DESC', 'entity': 'equals'}, {'start': 35, 'end': 46, 'type': 'DESC', 'entity': ' a value of'}, {'start': 47, 'end': 48, 'type': 'PARAMETER', 'entity': '2'}, {'start': 48, 'end': 48, 'type': 'DESC', 'entity': '.'}]"
206,The condition demands that pink equals -1.,"[{'start': 0, 'end': 26, 'type': 'DESC', 'entity': 'The condition demands that'}, {'start': 27, 'end': 31, 'type': 'VARIABLE', 'entity': 'pink'}, {'start': 32, 'end': 38, 'type': 'DESC', 'entity': 'equals'}, {'start': 39, 'end': 41, 'type': 'PARAMETER', 'entity': '-1'}, {'start': 41, 'end': 41, 'type': 'DESC', 'entity': '.'}]"
207,d must be set equal to 2.,"[{'start': 0, 'end': 1, 'type': 'VARIABLE', 'entity': 'd'}, {'start': 1, 'end': 6, 'type': 'DESC', 'entity': ' must'}, {'start': 7, 'end': 19, 'type': 'DESC', 'entity': 'be set equal'}, {'start': 19, 'end': 22, 'type': 'DESC', 'entity': ' to'}, {'start': 23, 'end': 24, 'type': 'PARAMETER', 'entity': '2'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
208,l2 is equal to -55.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'l2'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': 'is equal'}, {'start': 11, 'end': 14, 'type': 'DESC', 'entity': ' to'}, {'start': 15, 'end': 18, 'type': 'PARAMETER', 'entity': '-55'}, {'start': 18, 'end': 18, 'type': 'DESC', 'entity': '.'}]"
209,N9 is equal to 12.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'N9'}, {'start': 3, 'end': 11, 'type': 'DESC', 'entity': 'is equal'}, {'start': 11, 'end': 14, 'type': 'DESC', 'entity': ' to'}, {'start': 15, 'end': 17, 'type': 'PARAMETER', 'entity': '12'}, {'start': 17, 'end': 17, 'type': 'DESC', 'entity': '.'}]"
210,MSp must equal 280.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'MSp'}, {'start': 3, 'end': 8, 'type': 'DESC', 'entity': ' must'}, {'start': 9, 'end': 14, 'type': 'DESC', 'entity': 'equal'}, {'start': 15, 'end': 18, 'type': 'PARAMETER', 'entity': '280'}, {'start': 18, 'end': 18, 'type': 'DESC', 'entity': '.'}]"
211,PMMS6 needs to be equal to 25.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'PMMS6'}, {'start': 5, 'end': 14, 'type': 'DESC', 'entity': ' needs to'}, {'start': 15, 'end': 23, 'type': 'DESC', 'entity': 'be equal'}, {'start': 23, 'end': 26, 'type': 'DESC', 'entity': ' to'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '25'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
212,Ensqj must be equal to -4.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'Ensqj'}, {'start': 5, 'end': 10, 'type': 'DESC', 'entity': ' must'}, {'start': 11, 'end': 19, 'type': 'DESC', 'entity': 'be equal'}, {'start': 19, 'end': 22, 'type': 'DESC', 'entity': ' to'}, {'start': 23, 'end': 25, 'type': 'PARAMETER', 'entity': '-4'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
213,szst needs to be equal to 15 in value.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'szst'}, {'start': 4, 'end': 13, 'type': 'DESC', 'entity': ' needs to'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': 'be equal'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' to'}, {'start': 26, 'end': 28, 'type': 'PARAMETER', 'entity': '15'}, {'start': 28, 'end': 37, 'type': 'DESC', 'entity': ' in value.'}]"
214,Fosrm must be equal to 75.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'Fosrm'}, {'start': 5, 'end': 10, 'type': 'DESC', 'entity': ' must'}, {'start': 11, 'end': 19, 'type': 'DESC', 'entity': 'be equal'}, {'start': 19, 'end': 22, 'type': 'DESC', 'entity': ' to'}, {'start': 23, 'end': 25, 'type': 'PARAMETER', 'entity': '75'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
215,Khalid should be equal to 30.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'Khalid'}, {'start': 6, 'end': 13, 'type': 'DESC', 'entity': ' should'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': 'be equal'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' to'}, {'start': 26, 'end': 28, 'type': 'PARAMETER', 'entity': '30'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
216,Karim needs to be equal to 45.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'Karim'}, {'start': 5, 'end': 14, 'type': 'DESC', 'entity': ' needs to'}, {'start': 15, 'end': 23, 'type': 'DESC', 'entity': 'be equal'}, {'start': 23, 'end': 26, 'type': 'DESC', 'entity': ' to'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '45'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
217,Employee must be equal to 50.,"[{'start': 0, 'end': 8, 'type': 'VARIABLE', 'entity': 'Employee'}, {'start': 8, 'end': 13, 'type': 'DESC', 'entity': ' must'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': 'be equal'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' to'}, {'start': 26, 'end': 28, 'type': 'PARAMETER', 'entity': '50'}, {'start': 28, 'end': 28, 'type': 'DESC', 'entity': '.'}]"
218,director should be equal to 70.,"[{'start': 0, 'end': 8, 'type': 'VARIABLE', 'entity': 'director'}, {'start': 8, 'end': 15, 'type': 'DESC', 'entity': ' should'}, {'start': 16, 'end': 24, 'type': 'DESC', 'entity': 'be equal'}, {'start': 24, 'end': 27, 'type': 'DESC', 'entity': ' to'}, {'start': 28, 'end': 30, 'type': 'PARAMETER', 'entity': '70'}, {'start': 30, 'end': 30, 'type': 'DESC', 'entity': '.'}]"
219,Dog should be equal to 70.,"[{'start': 0, 'end': 3, 'type': 'VARIABLE', 'entity': 'Dog'}, {'start': 3, 'end': 10, 'type': 'DESC', 'entity': ' should'}, {'start': 11, 'end': 19, 'type': 'DESC', 'entity': 'be equal'}, {'start': 19, 'end': 22, 'type': 'DESC', 'entity': ' to'}, {'start': 23, 'end': 25, 'type': 'PARAMETER', 'entity': '70'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
220,Watson must be equal to 50.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'Watson'}, {'start': 6, 'end': 11, 'type': 'DESC', 'entity': ' must'}, {'start': 12, 'end': 20, 'type': 'DESC', 'entity': 'be equal'}, {'start': 20, 'end': 23, 'type': 'DESC', 'entity': ' to'}, {'start': 24, 'end': 26, 'type': 'PARAMETER', 'entity': '50'}, {'start': 26, 'end': 26, 'type': 'DESC', 'entity': '.'}]"
221,reel must be equal to 80.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'reel'}, {'start': 4, 'end': 9, 'type': 'DESC', 'entity': ' must'}, {'start': 10, 'end': 18, 'type': 'DESC', 'entity': 'be equal'}, {'start': 18, 'end': 21, 'type': 'DESC', 'entity': ' to'}, {'start': 22, 'end': 24, 'type': 'PARAMETER', 'entity': '80'}, {'start': 24, 'end': 24, 'type': 'DESC', 'entity': '.'}]"
222,united2 needs to be equal to 60.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'united2'}, {'start': 7, 'end': 16, 'type': 'DESC', 'entity': ' needs to'}, {'start': 17, 'end': 25, 'type': 'DESC', 'entity': 'be equal'}, {'start': 25, 'end': 28, 'type': 'DESC', 'entity': ' to'}, {'start': 29, 'end': 31, 'type': 'PARAMETER', 'entity': '60'}, {'start': 31, 'end': 31, 'type': 'DESC', 'entity': '.'}]"
223,pinks should be equal to 40.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'pinks'}, {'start': 5, 'end': 12, 'type': 'DESC', 'entity': ' should'}, {'start': 13, 'end': 21, 'type': 'DESC', 'entity': 'be equal'}, {'start': 21, 'end': 24, 'type': 'DESC', 'entity': ' to'}, {'start': 25, 'end': 27, 'type': 'PARAMETER', 'entity': '40'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
224,seat should be equal to 400.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'seat'}, {'start': 4, 'end': 11, 'type': 'DESC', 'entity': ' should'}, {'start': 12, 'end': 20, 'type': 'DESC', 'entity': 'be equal'}, {'start': 20, 'end': 23, 'type': 'DESC', 'entity': ' to'}, {'start': 24, 'end': 27, 'type': 'PARAMETER', 'entity': '400'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
225,cow3 must be equal to 600.,"[{'start': 0, 'end': 4, 'type': 'VARIABLE', 'entity': 'cow3'}, {'start': 4, 'end': 9, 'type': 'DESC', 'entity': ' must'}, {'start': 10, 'end': 18, 'type': 'DESC', 'entity': 'be equal'}, {'start': 18, 'end': 21, 'type': 'DESC', 'entity': ' to'}, {'start': 22, 'end': 25, 'type': 'PARAMETER', 'entity': '600'}, {'start': 25, 'end': 25, 'type': 'DESC', 'entity': '.'}]"
226,nor 15 should be equal to 350.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'nor 15'}, {'start': 6, 'end': 13, 'type': 'DESC', 'entity': ' should'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': 'be equal'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' to'}, {'start': 26, 'end': 29, 'type': 'PARAMETER', 'entity': '350'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
227,waiter should be equal to 500.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'waiter'}, {'start': 6, 'end': 13, 'type': 'DESC', 'entity': ' should'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': 'be equal'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' to'}, {'start': 26, 'end': 29, 'type': 'PARAMETER', 'entity': '500'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
228,bee 9 must be equal to 6 in magnitude.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'bee 9'}, {'start': 5, 'end': 10, 'type': 'DESC', 'entity': ' must'}, {'start': 11, 'end': 19, 'type': 'DESC', 'entity': 'be equal'}, {'start': 19, 'end': 22, 'type': 'DESC', 'entity': ' to'}, {'start': 23, 'end': 24, 'type': 'PARAMETER', 'entity': '6'}, {'start': 24, 'end': 37, 'type': 'DESC', 'entity': ' in magnitude.'}]"
229,dice9 should be equal to 45.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'dice9'}, {'start': 5, 'end': 12, 'type': 'DESC', 'entity': ' should'}, {'start': 13, 'end': 21, 'type': 'DESC', 'entity': 'be equal'}, {'start': 21, 'end': 24, 'type': 'DESC', 'entity': ' to'}, {'start': 25, 'end': 27, 'type': 'PARAMETER', 'entity': '45'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
230,sweet1 should be equal to 500.,"[{'start': 0, 'end': 6, 'type': 'VARIABLE', 'entity': 'sweet1'}, {'start': 6, 'end': 13, 'type': 'DESC', 'entity': ' should'}, {'start': 14, 'end': 22, 'type': 'DESC', 'entity': 'be equal'}, {'start': 22, 'end': 25, 'type': 'DESC', 'entity': ' to'}, {'start': 26, 'end': 29, 'type': 'PARAMETER', 'entity': '500'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
231,oa must be equal to 6.,"[{'start': 0, 'end': 2, 'type': 'VARIABLE', 'entity': 'oa'}, {'start': 2, 'end': 7, 'type': 'DESC', 'entity': ' must'}, {'start': 8, 'end': 16, 'type': 'DESC', 'entity': 'be equal'}, {'start': 16, 'end': 19, 'type': 'DESC', 'entity': ' to'}, {'start': 20, 'end': 21, 'type': 'PARAMETER', 'entity': '6'}, {'start': 21, 'end': 21, 'type': 'DESC', 'entity': '.'}]"
232,knighte should be equal to 15.,"[{'start': 0, 'end': 7, 'type': 'VARIABLE', 'entity': 'knighte'}, {'start': 7, 'end': 14, 'type': 'DESC', 'entity': ' should'}, {'start': 15, 'end': 23, 'type': 'DESC', 'entity': 'be equal'}, {'start': 23, 'end': 26, 'type': 'DESC', 'entity': ' to'}, {'start': 27, 'end': 29, 'type': 'PARAMETER', 'entity': '15'}, {'start': 29, 'end': 29, 'type': 'DESC', 'entity': '.'}]"
233,"town1 should be equal to 140,000.","[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'town1'}, {'start': 5, 'end': 12, 'type': 'DESC', 'entity': ' should'}, {'start': 13, 'end': 21, 'type': 'DESC', 'entity': 'be equal'}, {'start': 21, 'end': 24, 'type': 'DESC', 'entity': ' to'}, {'start': 25, 'end': 32, 'type': 'PARAMETER', 'entity': '140,000'}, {'start': 32, 'end': 32, 'type': 'DESC', 'entity': '.'}]"
234,bull2 should be equal to 45.,"[{'start': 0, 'end': 5, 'type': 'VARIABLE', 'entity': 'bull2'}, {'start': 5, 'end': 12, 'type': 'DESC', 'entity': ' should'}, {'start': 13, 'end': 21, 'type': 'DESC', 'entity': 'be equal'}, {'start': 21, 'end': 24, 'type': 'DESC', 'entity': ' to'}, {'start': 25, 'end': 27, 'type': 'PARAMETER', 'entity': '45'}, {'start': 27, 'end': 27, 'type': 'DESC', 'entity': '.'}]"
