,problem,problem_entities
189,The distance between J and B should be less than or equal to the distance between C and S.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'J'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 28, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 28, 'end': 38, 'type': 'DESC', 'entity': ' should be'}, {'start': 39, 'end': 57, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 57, 'end': 81, 'type': 'DESC', 'entity': ' to the distance between'}, {'start': 82, 'end': 83, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 83, 'end': 87, 'type': 'DESC', 'entity': ' and'}, {'start': 88, 'end': 89, 'type': 'Dist_Right_Elm_2', 'entity': 'S'}, {'start': 89, 'end': 89, 'type': 'DESC', 'entity': '.'}]"
190,The spatial interval connecting P and P must be less than or equal to the spatial interval connecting E and P.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'P'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'P'}, {'start': 39, 'end': 47, 'type': 'DESC', 'entity': ' must be'}, {'start': 48, 'end': 66, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 66, 'end': 101, 'type': 'DESC', 'entity': ' to the spatial interval connecting'}, {'start': 102, 'end': 103, 'type': 'Dist_Right_Elm_1', 'entity': 'E'}, {'start': 103, 'end': 109, 'type': 'DESC', 'entity': ' and P.'}]"
191,The physical gap between S and SB must be less than or equal to the physical gap between C and CD.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The physical gap between'}, {'start': 25, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'S'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 33, 'type': 'Dist_Left_Elm_2', 'entity': 'SB'}, {'start': 33, 'end': 41, 'type': 'DESC', 'entity': ' must be'}, {'start': 42, 'end': 60, 'type': 'DESC', 'entity': 'less than or equal'}, {'start': 60, 'end': 88, 'type': 'DESC', 'entity': ' to the physical gap between'}, {'start': 89, 'end': 90, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 90, 'end': 94, 'type': 'DESC', 'entity': ' and'}, {'start': 95, 'end': 97, 'type': 'Dist_Right_Elm_2', 'entity': 'CD'}, {'start': 97, 'end': 97, 'type': 'DESC', 'entity': '.'}]"
192,The spatial distinction between Z and Y must not exceed the spatial distinction between T and F.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial distinction between'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'Z'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'Y'}, {'start': 39, 'end': 44, 'type': 'DESC', 'entity': ' must'}, {'start': 45, 'end': 55, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 55, 'end': 87, 'type': 'DESC', 'entity': ' the spatial distinction between'}, {'start': 88, 'end': 89, 'type': 'Dist_Right_Elm_1', 'entity': 'T'}, {'start': 89, 'end': 93, 'type': 'DESC', 'entity': ' and'}, {'start': 94, 'end': 95, 'type': 'Dist_Right_Elm_2', 'entity': 'F'}, {'start': 95, 'end': 95, 'type': 'DESC', 'entity': '.'}]"
193,The gap between O and K ought to be smaller than or equal to the gap between M and N.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 17, 'type': 'Dist_Left_Elm_1', 'entity': 'O'}, {'start': 17, 'end': 21, 'type': 'DESC', 'entity': ' and'}, {'start': 22, 'end': 23, 'type': 'Dist_Left_Elm_2', 'entity': 'K'}, {'start': 23, 'end': 35, 'type': 'DESC', 'entity': ' ought to be'}, {'start': 36, 'end': 57, 'type': 'DESC', 'entity': 'smaller than or equal'}, {'start': 57, 'end': 76, 'type': 'DESC', 'entity': ' to the gap between'}, {'start': 77, 'end': 78, 'type': 'Dist_Right_Elm_1', 'entity': 'M'}, {'start': 78, 'end': 82, 'type': 'DESC', 'entity': ' and'}, {'start': 83, 'end': 84, 'type': 'Dist_Right_Elm_2', 'entity': 'N'}, {'start': 84, 'end': 84, 'type': 'DESC', 'entity': '.'}]"
194,The distance between P and Q should be greater than the distance between X and Y.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'P'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 28, 'type': 'Dist_Left_Elm_2', 'entity': 'Q'}, {'start': 28, 'end': 38, 'type': 'DESC', 'entity': ' should be'}, {'start': 39, 'end': 51, 'type': 'DESC', 'entity': 'greater than'}, {'start': 51, 'end': 72, 'type': 'DESC', 'entity': ' the distance between'}, {'start': 73, 'end': 74, 'type': 'Dist_Right_Elm_1', 'entity': 'X'}, {'start': 74, 'end': 78, 'type': 'DESC', 'entity': ' and'}, {'start': 79, 'end': 80, 'type': 'Dist_Right_Elm_2', 'entity': 'Y'}, {'start': 80, 'end': 80, 'type': 'DESC', 'entity': '.'}]"
195,The separation between A1 and B needs to be greater than the separation between C3 and D.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'A1'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 31, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 31, 'end': 43, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 44, 'end': 56, 'type': 'DESC', 'entity': 'greater than'}, {'start': 56, 'end': 79, 'type': 'DESC', 'entity': ' the separation between'}, {'start': 80, 'end': 82, 'type': 'Dist_Right_Elm_1', 'entity': 'C3'}, {'start': 82, 'end': 86, 'type': 'DESC', 'entity': ' and'}, {'start': 87, 'end': 88, 'type': 'Dist_Right_Elm_2', 'entity': 'D'}, {'start': 88, 'end': 88, 'type': 'DESC', 'entity': '.'}]"
196,The spatial interval connecting R and Sio must be greater than the spatial interval connecting L and M.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'R'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 41, 'type': 'Dist_Left_Elm_2', 'entity': 'Sio'}, {'start': 41, 'end': 49, 'type': 'DESC', 'entity': ' must be'}, {'start': 50, 'end': 62, 'type': 'DESC', 'entity': 'greater than'}, {'start': 62, 'end': 94, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 95, 'end': 96, 'type': 'Dist_Right_Elm_1', 'entity': 'L'}, {'start': 96, 'end': 100, 'type': 'DESC', 'entity': ' and'}, {'start': 101, 'end': 102, 'type': 'Dist_Right_Elm_2', 'entity': 'M'}, {'start': 102, 'end': 102, 'type': 'DESC', 'entity': '.'}]"
197,The physical gap between U and V must be greater than the physical gap between W and X.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The physical gap between'}, {'start': 25, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'U'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 32, 'type': 'Dist_Left_Elm_2', 'entity': 'V'}, {'start': 32, 'end': 40, 'type': 'DESC', 'entity': ' must be'}, {'start': 41, 'end': 53, 'type': 'DESC', 'entity': 'greater than'}, {'start': 53, 'end': 78, 'type': 'DESC', 'entity': ' the physical gap between'}, {'start': 79, 'end': 80, 'type': 'Dist_Right_Elm_1', 'entity': 'W'}, {'start': 80, 'end': 84, 'type': 'DESC', 'entity': ' and'}, {'start': 85, 'end': 86, 'type': 'Dist_Right_Elm_2', 'entity': 'X'}, {'start': 86, 'end': 86, 'type': 'DESC', 'entity': '.'}]"
198,The disparity in distance separating P from Q1 should be greater than the disparity in distance separating R from S.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'P'}, {'start': 38, 'end': 43, 'type': 'DESC', 'entity': ' from'}, {'start': 44, 'end': 46, 'type': 'Dist_Left_Elm_2', 'entity': 'Q1'}, {'start': 46, 'end': 56, 'type': 'DESC', 'entity': ' should be'}, {'start': 57, 'end': 69, 'type': 'DESC', 'entity': 'greater than'}, {'start': 69, 'end': 106, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 107, 'end': 108, 'type': 'Dist_Right_Elm_1', 'entity': 'R'}, {'start': 108, 'end': 113, 'type': 'DESC', 'entity': ' from'}, {'start': 114, 'end': 115, 'type': 'Dist_Right_Elm_2', 'entity': 'S'}, {'start': 115, 'end': 115, 'type': 'DESC', 'entity': '.'}]"
199,The spatial distinction between A and B must not exceed the spatial distinction between C and D.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial distinction between'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'A'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 39, 'end': 44, 'type': 'DESC', 'entity': ' must'}, {'start': 45, 'end': 55, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 55, 'end': 87, 'type': 'DESC', 'entity': ' the spatial distinction between'}, {'start': 88, 'end': 89, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 89, 'end': 93, 'type': 'DESC', 'entity': ' and'}, {'start': 94, 'end': 95, 'type': 'Dist_Right_Elm_2', 'entity': 'D'}, {'start': 95, 'end': 95, 'type': 'DESC', 'entity': '.'}]"
200,The separation in distance linking E and F should be greater than the separation in distance linking G and H.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 36, 'type': 'Dist_Left_Elm_1', 'entity': 'E'}, {'start': 36, 'end': 40, 'type': 'DESC', 'entity': ' and'}, {'start': 41, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'F'}, {'start': 42, 'end': 52, 'type': 'DESC', 'entity': ' should be'}, {'start': 53, 'end': 65, 'type': 'DESC', 'entity': 'greater than'}, {'start': 65, 'end': 100, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 101, 'end': 102, 'type': 'Dist_Right_Elm_1', 'entity': 'G'}, {'start': 102, 'end': 106, 'type': 'DESC', 'entity': ' and'}, {'start': 107, 'end': 108, 'type': 'Dist_Right_Elm_2', 'entity': 'H'}, {'start': 108, 'end': 108, 'type': 'DESC', 'entity': '.'}]"
201,The gap between I and J ought to be greater than the gap between K and L.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 17, 'type': 'Dist_Left_Elm_1', 'entity': 'I'}, {'start': 17, 'end': 21, 'type': 'DESC', 'entity': ' and'}, {'start': 22, 'end': 23, 'type': 'Dist_Left_Elm_2', 'entity': 'J'}, {'start': 23, 'end': 35, 'type': 'DESC', 'entity': ' ought to be'}, {'start': 36, 'end': 48, 'type': 'DESC', 'entity': 'greater than'}, {'start': 48, 'end': 64, 'type': 'DESC', 'entity': ' the gap between'}, {'start': 65, 'end': 66, 'type': 'Dist_Right_Elm_1', 'entity': 'K'}, {'start': 66, 'end': 70, 'type': 'DESC', 'entity': ' and'}, {'start': 71, 'end': 72, 'type': 'Dist_Right_Elm_2', 'entity': 'L'}, {'start': 72, 'end': 72, 'type': 'DESC', 'entity': '.'}]"
202,The spatial differentiation between M and N should be greater than the spatial differentiation between O and P.,"[{'start': 0, 'end': 35, 'type': 'DESC', 'entity': 'The spatial differentiation between'}, {'start': 36, 'end': 37, 'type': 'Dist_Left_Elm_1', 'entity': 'M'}, {'start': 37, 'end': 41, 'type': 'DESC', 'entity': ' and'}, {'start': 42, 'end': 43, 'type': 'Dist_Left_Elm_2', 'entity': 'N'}, {'start': 43, 'end': 53, 'type': 'DESC', 'entity': ' should be'}, {'start': 54, 'end': 66, 'type': 'DESC', 'entity': 'greater than'}, {'start': 66, 'end': 102, 'type': 'DESC', 'entity': ' the spatial differentiation between'}, {'start': 103, 'end': 104, 'type': 'Dist_Right_Elm_1', 'entity': 'O'}, {'start': 104, 'end': 108, 'type': 'DESC', 'entity': ' and'}, {'start': 109, 'end': 110, 'type': 'Dist_Right_Elm_2', 'entity': 'P'}, {'start': 110, 'end': 110, 'type': 'DESC', 'entity': '.'}]"
203,The disparity in distance separating S from T2 should be greater than the disparity in distance separating U from V4.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'S'}, {'start': 38, 'end': 43, 'type': 'DESC', 'entity': ' from'}, {'start': 44, 'end': 46, 'type': 'Dist_Left_Elm_2', 'entity': 'T2'}, {'start': 46, 'end': 56, 'type': 'DESC', 'entity': ' should be'}, {'start': 57, 'end': 69, 'type': 'DESC', 'entity': 'greater than'}, {'start': 69, 'end': 106, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 107, 'end': 108, 'type': 'Dist_Right_Elm_1', 'entity': 'U'}, {'start': 108, 'end': 113, 'type': 'DESC', 'entity': ' from'}, {'start': 114, 'end': 116, 'type': 'Dist_Right_Elm_2', 'entity': 'V4'}, {'start': 116, 'end': 116, 'type': 'DESC', 'entity': '.'}]"
204,The spatial interval connecting Z and A must be greater than the spatial interval connecting B and C.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'Z'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'A'}, {'start': 39, 'end': 47, 'type': 'DESC', 'entity': ' must be'}, {'start': 48, 'end': 60, 'type': 'DESC', 'entity': 'greater than'}, {'start': 60, 'end': 92, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 93, 'end': 94, 'type': 'Dist_Right_Elm_1', 'entity': 'B'}, {'start': 94, 'end': 98, 'type': 'DESC', 'entity': ' and'}, {'start': 99, 'end': 100, 'type': 'Dist_Right_Elm_2', 'entity': 'C'}, {'start': 100, 'end': 100, 'type': 'DESC', 'entity': '.'}]"
205,The separation in distance linking X and Y1 should be greater than the separation in distance linking X and Y3.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 36, 'type': 'Dist_Left_Elm_1', 'entity': 'X'}, {'start': 36, 'end': 40, 'type': 'DESC', 'entity': ' and'}, {'start': 41, 'end': 43, 'type': 'Dist_Left_Elm_2', 'entity': 'Y1'}, {'start': 43, 'end': 53, 'type': 'DESC', 'entity': ' should be'}, {'start': 54, 'end': 66, 'type': 'DESC', 'entity': 'greater than'}, {'start': 66, 'end': 101, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 102, 'end': 103, 'type': 'Dist_Right_Elm_1', 'entity': 'X'}, {'start': 103, 'end': 107, 'type': 'DESC', 'entity': ' and'}, {'start': 108, 'end': 110, 'type': 'Dist_Right_Elm_2', 'entity': 'Y3'}, {'start': 110, 'end': 110, 'type': 'DESC', 'entity': '.'}]"
206,The distinction in distance separating P from Q must be greater than the distinction in distance separating R from S.,"[{'start': 0, 'end': 38, 'type': 'DESC', 'entity': 'The distinction in distance separating'}, {'start': 39, 'end': 40, 'type': 'Dist_Left_Elm_1', 'entity': 'P'}, {'start': 40, 'end': 45, 'type': 'DESC', 'entity': ' from'}, {'start': 46, 'end': 47, 'type': 'Dist_Left_Elm_2', 'entity': 'Q'}, {'start': 47, 'end': 55, 'type': 'DESC', 'entity': ' must be'}, {'start': 56, 'end': 68, 'type': 'DESC', 'entity': 'greater than'}, {'start': 68, 'end': 107, 'type': 'DESC', 'entity': ' the distinction in distance separating'}, {'start': 108, 'end': 109, 'type': 'Dist_Right_Elm_1', 'entity': 'R'}, {'start': 109, 'end': 114, 'type': 'DESC', 'entity': ' from'}, {'start': 115, 'end': 116, 'type': 'Dist_Right_Elm_2', 'entity': 'S'}, {'start': 116, 'end': 116, 'type': 'DESC', 'entity': '.'}]"
207,The distance between A and B should be greater than the distance between C and D.,"[{'start': 0, 'end': 20, 'type': 'DESC', 'entity': 'The distance between'}, {'start': 21, 'end': 22, 'type': 'Dist_Left_Elm_1', 'entity': 'A'}, {'start': 22, 'end': 26, 'type': 'DESC', 'entity': ' and'}, {'start': 27, 'end': 28, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 28, 'end': 38, 'type': 'DESC', 'entity': ' should be'}, {'start': 39, 'end': 51, 'type': 'DESC', 'entity': 'greater than'}, {'start': 51, 'end': 72, 'type': 'DESC', 'entity': ' the distance between'}, {'start': 73, 'end': 74, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 74, 'end': 78, 'type': 'DESC', 'entity': ' and'}, {'start': 79, 'end': 80, 'type': 'Dist_Right_Elm_2', 'entity': 'D'}, {'start': 80, 'end': 80, 'type': 'DESC', 'entity': '.'}]"
208,The separation between H1 and S needs to be greater than the separation between Y3 and S.,"[{'start': 0, 'end': 22, 'type': 'DESC', 'entity': 'The separation between'}, {'start': 23, 'end': 25, 'type': 'Dist_Left_Elm_1', 'entity': 'H1'}, {'start': 25, 'end': 29, 'type': 'DESC', 'entity': ' and'}, {'start': 30, 'end': 31, 'type': 'Dist_Left_Elm_2', 'entity': 'S'}, {'start': 31, 'end': 43, 'type': 'DESC', 'entity': ' needs to be'}, {'start': 44, 'end': 56, 'type': 'DESC', 'entity': 'greater than'}, {'start': 56, 'end': 79, 'type': 'DESC', 'entity': ' the separation between'}, {'start': 80, 'end': 82, 'type': 'Dist_Right_Elm_1', 'entity': 'Y3'}, {'start': 82, 'end': 86, 'type': 'DESC', 'entity': ' and'}, {'start': 87, 'end': 88, 'type': 'Dist_Right_Elm_2', 'entity': 'S'}, {'start': 88, 'end': 88, 'type': 'DESC', 'entity': '.'}]"
209,The spatial interval connecting P and P must be greater than the spatial interval connecting E and F.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'P'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'P'}, {'start': 39, 'end': 47, 'type': 'DESC', 'entity': ' must be'}, {'start': 48, 'end': 60, 'type': 'DESC', 'entity': 'greater than'}, {'start': 60, 'end': 92, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 93, 'end': 94, 'type': 'Dist_Left_Elm_1', 'entity': 'E'}, {'start': 94, 'end': 98, 'type': 'DESC', 'entity': ' and'}, {'start': 99, 'end': 100, 'type': 'Dist_Left_Elm_2', 'entity': 'F'}, {'start': 100, 'end': 100, 'type': 'DESC', 'entity': '.'}]"
210,The physical gap between A and B must be greater than the physical gap between C and D.,"[{'start': 0, 'end': 24, 'type': 'DESC', 'entity': 'The physical gap between'}, {'start': 25, 'end': 26, 'type': 'Dist_Left_Elm_1', 'entity': 'A'}, {'start': 26, 'end': 30, 'type': 'DESC', 'entity': ' and'}, {'start': 31, 'end': 32, 'type': 'Dist_Left_Elm_2', 'entity': 'B'}, {'start': 32, 'end': 40, 'type': 'DESC', 'entity': ' must be'}, {'start': 41, 'end': 53, 'type': 'DESC', 'entity': 'greater than'}, {'start': 53, 'end': 78, 'type': 'DESC', 'entity': ' the physical gap between'}, {'start': 79, 'end': 80, 'type': 'Dist_Right_Elm_1', 'entity': 'C'}, {'start': 80, 'end': 84, 'type': 'DESC', 'entity': ' and'}, {'start': 85, 'end': 86, 'type': 'Dist_Right_Elm_2', 'entity': 'D'}, {'start': 86, 'end': 86, 'type': 'DESC', 'entity': '.'}]"
211,The disparity in distance separating X from H1 should be greater than the disparity in distance separating O from H3.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'X'}, {'start': 38, 'end': 43, 'type': 'DESC', 'entity': ' from'}, {'start': 44, 'end': 46, 'type': 'Dist_Left_Elm_2', 'entity': 'H1'}, {'start': 46, 'end': 56, 'type': 'DESC', 'entity': ' should be'}, {'start': 57, 'end': 69, 'type': 'DESC', 'entity': 'greater than'}, {'start': 69, 'end': 106, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 107, 'end': 108, 'type': 'Dist_Right_Elm_1', 'entity': 'O'}, {'start': 108, 'end': 113, 'type': 'DESC', 'entity': ' from'}, {'start': 114, 'end': 116, 'type': 'Dist_Right_Elm_2', 'entity': 'H3'}, {'start': 116, 'end': 116, 'type': 'DESC', 'entity': '.'}]"
212,The spatial distinction between L and E must not exceed the spatial distinction between P and Q.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial distinction between'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'L'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'E'}, {'start': 39, 'end': 44, 'type': 'DESC', 'entity': ' must'}, {'start': 45, 'end': 55, 'type': 'DESC', 'entity': 'not exceed'}, {'start': 55, 'end': 87, 'type': 'DESC', 'entity': ' the spatial distinction between'}, {'start': 88, 'end': 89, 'type': 'Dist_Right_Elm_1', 'entity': 'P'}, {'start': 89, 'end': 93, 'type': 'DESC', 'entity': ' and'}, {'start': 94, 'end': 95, 'type': 'Dist_Right_Elm_2', 'entity': 'Q'}, {'start': 95, 'end': 95, 'type': 'DESC', 'entity': '.'}]"
213,The separation in distance linking E and H should be greater than the separation in distance linking I and J.,"[{'start': 0, 'end': 34, 'type': 'DESC', 'entity': 'The separation in distance linking'}, {'start': 35, 'end': 36, 'type': 'Dist_Left_Elm_1', 'entity': 'E'}, {'start': 36, 'end': 40, 'type': 'DESC', 'entity': ' and'}, {'start': 41, 'end': 42, 'type': 'Dist_Left_Elm_2', 'entity': 'H'}, {'start': 42, 'end': 52, 'type': 'DESC', 'entity': ' should be'}, {'start': 53, 'end': 65, 'type': 'DESC', 'entity': 'greater than'}, {'start': 65, 'end': 100, 'type': 'DESC', 'entity': ' the separation in distance linking'}, {'start': 101, 'end': 102, 'type': 'Dist_Right_Elm_1', 'entity': 'I'}, {'start': 102, 'end': 106, 'type': 'DESC', 'entity': ' and'}, {'start': 107, 'end': 108, 'type': 'Dist_Right_Elm_2', 'entity': 'J'}, {'start': 108, 'end': 108, 'type': 'DESC', 'entity': '.'}]"
214,The gap between L and L ought to be greater than the gap between I and L.,"[{'start': 0, 'end': 15, 'type': 'DESC', 'entity': 'The gap between'}, {'start': 16, 'end': 17, 'type': 'Dist_Left_Elm_1', 'entity': 'L'}, {'start': 17, 'end': 21, 'type': 'DESC', 'entity': ' and'}, {'start': 22, 'end': 23, 'type': 'Dist_Left_Elm_2', 'entity': 'L'}, {'start': 23, 'end': 35, 'type': 'DESC', 'entity': ' ought to be'}, {'start': 36, 'end': 48, 'type': 'DESC', 'entity': 'greater than'}, {'start': 48, 'end': 64, 'type': 'DESC', 'entity': ' the gap between'}, {'start': 65, 'end': 66, 'type': 'Dist_Right_Elm_1', 'entity': 'I'}, {'start': 66, 'end': 70, 'type': 'DESC', 'entity': ' and'}, {'start': 71, 'end': 72, 'type': 'Dist_Right_Elm_2', 'entity': 'L'}, {'start': 72, 'end': 72, 'type': 'DESC', 'entity': '.'}]"
215,The spatial differentiation between B and S should be greater than the spatial differentiation between S and S.,"[{'start': 0, 'end': 35, 'type': 'DESC', 'entity': 'The spatial differentiation between'}, {'start': 36, 'end': 37, 'type': 'Dist_Left_Elm_1', 'entity': 'B'}, {'start': 37, 'end': 41, 'type': 'DESC', 'entity': ' and'}, {'start': 42, 'end': 43, 'type': 'Dist_Left_Elm_2', 'entity': 'S'}, {'start': 43, 'end': 53, 'type': 'DESC', 'entity': ' should be'}, {'start': 54, 'end': 66, 'type': 'DESC', 'entity': 'greater than'}, {'start': 66, 'end': 102, 'type': 'DESC', 'entity': ' the spatial differentiation between'}, {'start': 103, 'end': 104, 'type': 'Dist_Right_Elm_1', 'entity': 'S'}, {'start': 104, 'end': 108, 'type': 'DESC', 'entity': ' and'}, {'start': 109, 'end': 110, 'type': 'Dist_Right_Elm_2', 'entity': 'S'}, {'start': 110, 'end': 110, 'type': 'DESC', 'entity': '.'}]"
216,The disparity in distance separating F from S2 should be greater than the disparity in distance separating S from D2.,"[{'start': 0, 'end': 36, 'type': 'DESC', 'entity': 'The disparity in distance separating'}, {'start': 37, 'end': 38, 'type': 'Dist_Left_Elm_1', 'entity': 'F'}, {'start': 38, 'end': 43, 'type': 'DESC', 'entity': ' from'}, {'start': 44, 'end': 46, 'type': 'Dist_Left_Elm_2', 'entity': 'S2'}, {'start': 46, 'end': 56, 'type': 'DESC', 'entity': ' should be'}, {'start': 57, 'end': 69, 'type': 'DESC', 'entity': 'greater than'}, {'start': 69, 'end': 106, 'type': 'DESC', 'entity': ' the disparity in distance separating'}, {'start': 107, 'end': 108, 'type': 'Dist_Right_Elm_1', 'entity': 'S'}, {'start': 108, 'end': 113, 'type': 'DESC', 'entity': ' from'}, {'start': 114, 'end': 116, 'type': 'Dist_Right_Elm_2', 'entity': 'D2'}, {'start': 116, 'end': 116, 'type': 'DESC', 'entity': '.'}]"
217,The spatial interval connecting Z and R must be greater than the spatial interval connecting Z and Z.,"[{'start': 0, 'end': 31, 'type': 'DESC', 'entity': 'The spatial interval connecting'}, {'start': 32, 'end': 33, 'type': 'Dist_Left_Elm_1', 'entity': 'Z'}, {'start': 33, 'end': 37, 'type': 'DESC', 'entity': ' and'}, {'start': 38, 'end': 39, 'type': 'Dist_Left_Elm_2', 'entity': 'R'}, {'start': 39, 'end': 47, 'type': 'DESC', 'entity': ' must be'}, {'start': 48, 'end': 60, 'type': 'DESC', 'entity': 'greater than'}, {'start': 60, 'end': 92, 'type': 'DESC', 'entity': ' the spatial interval connecting'}, {'start': 93, 'end': 94, 'type': 'Dist_Right_Elm_1', 'entity': 'Z'}, {'start': 94, 'end': 98, 'type': 'DESC', 'entity': ' and'}, {'start': 99, 'end': 100, 'type': 'Dist_Right_Elm_2', 'entity': 'Z'}, {'start': 100, 'end': 100, 'type': 'DESC', 'entity': '.'}]"
